"gender","fav_number","retweet_count","tweet_count","diff_prof_twt","tweets_per_day","gender_confidence","profile_yn_confidence","sidebar_color_cat","link_color_cat","score_vocab_brand","score_vocab_male","score_vocab_female","score_vocabio_brand","score_vocabio_male","score_vocabio_female"
"brand",1927,0,8189,36.0071428571429,7,0.3456,1,"indeterminado","cyan",0,0,0,9.91735537190083,13.4671685487244,17.2906213817059
"brand",248,0,31384,133.547123015873,16,1,1,"indeterminado","indeterminado",0,0,0,0,0,0
"female",60,0,2714,308.44246031746,1,1,1,"indeterminado","cyan",1.87047820716428,10.5979869745411,12.1035058430718,0,0,0
"female",7011,0,63799,188.389186507937,28,1,1,"cyan","red",0,0,3.67278797996661,0,0,0
"female",2038,0,65648,185.440972222222,29,1,1,"indeterminado","red",0,0,0,0,0,7.91200308761096
"brand",183,1,1352,238.569246031746,1,0.6673,0.6673,"red","magenta",0,0,0,0,0,0
"brand",0,0,110293,70.6845238095238,75,0.6743,1,"cyan","cyan",121.298747132522,0,0,0,0,0
"brand",0,0,47046,73.2261904761905,32,1,1,"cyan","cyan",0,0,0,0,0,0
"female",45,0,281,94.0289682539683,0,1,1,"cyan","cyan",0,0,0,0,0,3.47356233114628
"female",65436,0,59671,206.399702380952,25,1,1,"red","magenta",0,0,0,5.43093270365998,0,0
"brand",18,0,10736,182.006150793651,5,1,1,"red","cyan",0,0,0,7.59543486816214,0,0
"female",908,0,2348,237.210218253968,1,1,1,"cyan","cyan",0,0,0,0,0,0
"brand",0,0,69516,62.6700396825397,49,0.684,1,"cyan","cyan",121.298747132522,0,0,0,0,0
"female",19,0,3230,249.447817460317,1,1,1,"cyan","cyan",0,0,0,0,0,0
"female",107,0,42580,348.673214285714,12,1,1,"cyan","cyan",2.27633668607729,11.959739490823,17.4040066777963,4.64384100747737,18.025930572982,21.5360864531069
"female",7102,0,4532,39.8049603174603,4,1,1,"cyan","cyan",0,0,0,0,0,0
"female",6,0,9878,264.140972222222,3,0.6685,0.6685,"indeterminado","red",6.24669137109582,31.2018946121966,26.2103505843072,0,0,0
"brand",0,0,9195,357.288888888889,3,1,1,"yellow","indeterminado",0,0,0,28.1385281385281,0,0
"male",1483,0,9519,391.097619047619,3,1,1,"cyan","cyan",0,0,0,0,0,0
"brand",423,0,3949,326.941865079365,1,1,1,"red","green",0,0,0,0,0,0
"female",91,0,1322,270.563194444444,0,1,1,"cyan","red",0,0,0,0,0,0
"male",65217,0,26077,336.056349206349,8,1,1,"red","red",0,0,0,0,0,0
"male",267,0,6357,180.732043650794,3,1,1,"red","red",0,0,0,0,0,0
"male",3,0,2081,320.876587301587,1,0.6702,1,"cyan","red",4.90559378860067,21.1959739490823,24.2070116861436,0,0,0
"female",133,1,1716,65.4319444444445,1,1,1,"cyan","cyan",0,0,0,0,15.349226265161,4.09108452335006
"male",3885,0,4052,199.323611111111,2,0.3374,1,"green","blue",0,0,0,8.9728453364817,23.379339188624,34.6584330374373
"male",9404,0,29399,241.198015873016,11,1,1,"red","red",0,0,0,0,6.8172312839816,0
"male",0,0,258286,214.250992063492,104,0.6839,1,"cyan","cyan",0,0,0,12.8689492325856,0,0
"female",6339,0,26789,211.187797619048,11,1,1,"indeterminado","cyan",1.87047820716428,10.5979869745411,12.1035058430718,0,0,0
"female",18293,0,8299,345.55,2,0.3407,1,"cyan","green",2.27633668607729,22.4985198342214,21.661101836394,9.8780007870917,21.3718109577583,22.5009648784253
"brand",0,0,36621,69.5884920634921,25,0.6822,1,"cyan","cyan",121.298747132522,0,0,0,0,0
"male",431,0,3345,331.389087301587,1,1,1,"cyan","red",0,0,0,0,0,0
"brand",0,0,47233,78.4670634920635,31,0.6797,1,"cyan","cyan",121.298747132522,0,0,0,0,0
"male",430,0,24856,225.677876984127,10,1,1,"cyan","cyan",0,4.14446417998816,3.75626043405676,0,0,0
"female",1129,0,3676,258.149404761905,1,1,1,"indeterminado","cyan",0,0,0,7.59543486816214,0,0
"brand",7,0,39353,20.1353174603175,35,0.6642,1,"cyan","cyan",1.23522145756132,0,3.83973288814691,0,0,0
"male",113,0,9888,332.097817460318,3,1,1,"cyan","cyan",0,0,0,0,0,0
"female",268,2,1803,198.562896825397,1,1,1,"red","cyan",0,0,0,5.43093270365998,0,0
"brand",7670,1,29189,313.165079365079,9,0.6656,1,"indeterminado","cyan",0,0,0,0,0,0
"male",5,0,47553,115.915376984127,27,0.3373,1,"cyan","cyan",1.23522145756132,0,3.83973288814691,0,0,0
"male",27,0,114,6.97569444444445,0,0.6771,1,"indeterminado","red",0,0,0,0,0,0
"male",0,0,408,41.0019841269841,0,0.662,1,"cyan","cyan",1.58814187400741,4.38129070455891,0,0,0,0
"male",601,0,4162,367.862599206349,1,1,1,"red","red",0,0,0,0,0,0
"female",3332,0,5681,53.2849206349206,4,1,1,"cyan","cyan",0,0,0,0,0,0
"brand",1,0,13520,95.1554563492063,8,1,1,"indeterminado","cyan",0,0,0,21.1727666273121,0,0
"male",408,0,1980,14.3484126984127,2,1,1,"cyan","cyan",1.57049585318511,11.4860864416815,10.2253756260434,0,20.7444583856127,22.1536086453107
"female",3,0,70,99.8524801587302,0,0.67,1,"cyan","cyan",0,0,0,19.5198740653286,9.91217063989962,17.3678116557314
"male",8567,0,67928,90.5349206349206,42,0.6655,1,"red","blue",0,0,0,0,0,0
"male",992,0,99570,347.511507936508,29,1,1,"blue","cyan",0,0,0,0,0,5.78927055191046
"female",4709,0,2725,93.9623015873016,2,1,1,"cyan","cyan",0,0,0,0,0,0
"male",2072,0,11639,115.281349206349,7,0.6449,1,"indeterminado","cyan",0,0,0,0,0,0
"male",1187,0,1337,111.695833333333,1,0.3269,0.6498,"indeterminado","green",0,0,0,0,0,0
"female",2647,0,2948,239.315476190476,1,1,1,"red","magenta",0,0,0,0,0,0
"male",20,0,824,127.170634920635,0,1,1,"cyan","cyan",0,0,0,0,0,0
"female",793,0,7315,67.2051587301587,5,1,1,"cyan","cyan",2.27633668607729,11.959739490823,26.8781302170284,4.32900432900433,9.91217063989962,17.3678116557314
"brand",578,0,2394,301.021726190476,1,0.6786,1,"cyan","cyan",1.69401799894124,0,0,0,0,0
"male",202,0,3919,284.804265873016,1,1,1,"indeterminado","cyan",0,0,0,0,0,0
"female",7642,0,51953,146.267757936508,26,1,1,"red","red",0,0,0,0,0,0
"brand",144,7,3031,129.897222222222,2,1,1,"red","cyan",0,0,0,21.1727666273121,0,0
"brand",6,0,34109,37.1188492063492,28,1,1,"indeterminado","red",0,0,0,0,0,0
"male",422,0,61242,23.725,54,1,1,"indeterminado","cyan",0,0,0,4.64384100747737,34.2116269343371,39.4442300270166
"male",44,0,4,146.714583333333,0,1,1,"red","indeterminado",0,0,0,0,0,0
"male",5269,0,1407,19.4059523809524,1,0.3403,1,"indeterminado","blue",0,0,0,0,0,0
"male",2481,0,193818,278.744444444444,66,0.6791,1,"red","cyan",0,0,0,0,0,0
"brand",7186,0,11683,228.180654761905,5,0.6653,1,"cyan","blue",0,0,0,0,0,0
"female",966,0,10089,291.149206349206,3,1,1,"red","indeterminado",0,0,0,4.2896497441952,4.18235048097031,3.58934774218449
"brand",0,0,63383,89.0019841269841,40,0.6613,1,"cyan","cyan",121.298747132522,0,0,15.8205430932704,0,0
"brand",0,0,75031,62.4949404761905,53,0.6965,1,"cyan","cyan",121.298747132522,0,0,0,0,0
"brand",28,0,130,6.02827380952381,0,1,1,"indeterminado","cyan",0,0,0,0,0,0
"male",15256,0,30478,251.026686507937,11,1,1,"red","indeterminado",0,0,0,0,0,0
"male",15,0,13764,304.640476190476,4,1,1,"cyan","cyan",0,0,0,0,0,0
"female",274,0,5099,49.128373015873,4,1,1,"cyan","cyan",1.21757543673902,0,0,0,3.88958594730238,3.8209185642609
"female",1372,0,8216,249.021825396825,3,1,1,"indeterminado","green",0,0,0,4.64384100747737,23.8393977415307,28.3674257043613
"male",129,0,418,196.600198412698,0,0.649,1,"cyan","cyan",1.34109758249515,6.69034931912374,0,0,0,0
"female",1390,0,13523,191.228571428571,6,1,1,"red","red",1.57049585318511,11.4860864416815,13.6060100166945,0,0,0
"female",0,0,6053,2.55396825396825,6,1,1,"cyan","cyan",0,0,0,0,0,0
"female",1094,0,72502,271.949107142857,25,1,1,"red","red",2.27633668607729,11.959739490823,17.4040066777963,0,0,0
"female",3,0,3752,204.858531746032,2,1,1,"magenta","magenta",0,0,0,6.96576151121606,0,0
"female",10936,0,54893,211.298611111111,22,1,1,"violet","magenta",0,0,0,0,0,0
"male",108,0,211618,119.897123015873,116,1,1,"cyan","cyan",0,0,0,0,0,0
"male",38,0,86,1.35505952380952,0,1,1,"cyan","cyan",0,0,0,0,0,0
"brand",8,0,11476,6.66934523809524,11,1,1,"indeterminado","red",0,0,0,30.9720582447855,4.89335006273526,4.36125048243921
"female",11856,0,6839,225.420734126984,3,1,1,"red","cyan",0,4.32208407341622,4.29883138564274,0,4.47511501463823,6.59976842917792
"male",7111,0,8015,138.682341269841,4,0.6526,1,"red","cyan",0,0,0,0,0,0
"male",159,0,241,131.857936507937,0,1,1,"cyan","cyan",0,0,0,0,0,0
"brand",0,0,1271,12.6313492063492,1,0.6563,1,"indeterminado","red",0,0,0,0,0,0
"female",347,0,262,2.45416666666667,0,0.3388,1,"cyan","cyan",0,5.09177027827117,0,0,0,0
"male",97,0,755,123.966666666667,0,1,1,"cyan","cyan",0,0,0,0,0,0
"male",194,1,1098,24.490376984127,1,0.6859,1,"cyan","cyan",0,0,0,0,0,0
"brand",0,0,42828,77.9003968253968,28,1,1,"cyan","cyan",121.298747132522,0,0,0,0,0
"female",7876,0,6277,72.965873015873,4,1,1,"cyan","cyan",2.45279689430034,12.2557726465364,13.1051752921536,0,11.3759933082392,4.09108452335006
"female",1229,0,14724,295.281547619048,5,1,1,"red","cyan",40.2152814540321,0,0,0,0,0
"male",5650,0,537,17.1957341269841,0,1,1,"indeterminado","red",0,0,0,0,0,0
"female",15305,0,6233,65.7108134920635,4,1,1,"cyan","cyan",0,5.32859680284192,10.016694490818,0,0,0
"female",140,0,12170,30.3463293650794,10,0.6715,1,"cyan","cyan",1.23522145756132,0,3.83973288814691,0,0,0
"female",540,0,40022,337.577380952381,12,0.6833,1,"cyan","cyan",0,0,0,5.47028728846911,0,0
"male",4,0,26,1.59950396825397,0,1,1,"cyan","cyan",0,0,0,0,0,0
"brand",0,0,7886,46.9006944444445,6,1,1,"cyan","cyan",1.21757543673902,0,0,0,0,0
"brand",26,0,65787,96.7039682539683,40,1,1,"indeterminado","green",2.45279689430034,12.2557726465364,13.1051752921536,5.43093270365998,6.8172312839816,0
"brand",0,0,43666,63.0066468253968,31,1,1,"cyan","cyan",121.298747132522,0,0,0,0,0
"female",4799,0,2174,54.7970238095238,2,1,1,"cyan","cyan",2.27633668607729,11.959739490823,17.4040066777963,0,0,0
"female",0,0,1462,81.9613095238095,1,1,1,"cyan","cyan",0,0,0,0,0,0
"male",35,0,406,198.719543650794,0,1,1,"indeterminado","cyan",0,0,0,0,0,0
"female",200,0,56225,98.0828373015873,34,1,1,"indeterminado","blue",2.45279689430034,12.2557726465364,13.1051752921536,0,0,0
"female",1042,0,3481,347.470535714286,1,1,1,"cyan","cyan",0,0,0,0,0,0
"female",669,0,37639,172.187896825397,17,1,1,"cyan","cyan",0,0,0,9.79929161747344,9.91217063989962,17.3678116557314
"female",3084,0,3932,190.255853174603,2,1,1,"red","cyan",0,0,0,0,0,0
"male",268,0,16128,347.426686507937,5,1,1,"cyan","cyan",0,0,0,4.13223140495868,0,0
"brand",0,0,12974,232.629365079365,5,1,1,"cyan","cyan",1.21757543673902,0,0,21.1727666273121,6.8172312839816,0
"brand",0,0,37178,76.7464285714286,25,0.6488,1,"cyan","cyan",121.298747132522,0,0,0,0,0
"brand",26,0,48247,14.0203373015873,45,0.3586,1,"cyan","cyan",1.23522145756132,0,3.83973288814691,0,0,0
"female",9,0,45596,26.6313492063492,39,0.661,1,"cyan","cyan",0,0,0,0,0,0
"male",2364,0,25378,264.132936507937,9,0.6591,1,"red","red",0,0,0,0,4.55876202425763,4.245465071401
"male",18,0,2739,29.8357142857143,2,1,1,"cyan","cyan",0,0,0,0,0,0
"brand",1719,0,1209,184.185615079365,1,0.6589,1,"cyan","cyan",0,0,0,0,0,0
"male",2086,0,7890,243.894345238095,3,0.6737,1,"indeterminado","cyan",0,0,0,0,4.01505646173149,3.58934774218449
"brand",3,0,172,167.494246031746,0,1,1,"indeterminado","green",0,0,0,13.0657221566312,0,0
"brand",4,0,1850,270.861011904762,1,1,1,"cyan","cyan",1.21757543673902,0,0,0,0,0
"brand",590,0,951,153.762103174603,0,0.6745,1,"cyan","cyan",0,0,3.67278797996661,0,0,0
"male",273,0,1822,52.9413690476191,1,1,1,"indeterminado","cyan",0,0,0,0,0,0
"female",1276,0,37019,18.853373015873,33,1,1,"cyan","cyan",0,0,0,0,0,0
"female",162,0,2706,192.26755952381,1,1,1,"yellow","green",2.45279689430034,12.2557726465364,13.1051752921536,0,0,3.47356233114628
"male",577,0,42778,63.1227182539683,30,0.6647,1,"cyan","cyan",0,0,0,0,0,0
"male",579,0,27444,133.422123015873,14,1,1,"cyan","cyan",0,0,0,0,0,4.32265534542648
"male",5275,0,23415,38.2978174603175,19,1,1,"indeterminado","cyan",0,0,0,4.64384100747737,13.4671685487244,17.2906213817059
"female",315,0,12452,30.6902777777778,10,1,1,"cyan","cyan",0,0,0,0,0,0
"male",0,0,7020,7.2594246031746,7,1,1,"cyan","cyan",0,0,0,0,0,0
"brand",1,0,84848,7.10119047619048,83,1,1,"cyan","cyan",0,0,0,0,0,0
"female",16463,0,26751,283.797321428571,9,1,1,"yellow","green",0,0,0,0,11.3759933082392,4.09108452335006
"male",1456,0,14385,192.035119047619,6,1,1,"cyan","green",0,0,0,0,10.3722291928064,11.0768043226553
"male",55,0,1069,138.487896825397,1,1,1,"cyan","cyan",0,0,0,0,11.3759933082392,4.09108452335006
"brand",0,0,42312,69.262996031746,29,1,1,"cyan","cyan",121.298747132522,0,0,0,0,0
"brand",249,0,26128,125.229563492064,14,1,1,"cyan","cyan",1.21757543673902,0,0,5.47028728846911,0,0
"female",5560,0,5900,143.408531746032,3,1,1,"indeterminado","blue",0,0,0,0,0,0
"female",2339,0,9939,30.2945436507937,8,0.6797,1,"indeterminado","red",0,0,0,0,0,0
"brand",6407,0,142643,323.11001984127,44,1,1,"red","indeterminado",0,0,0,21.1727666273121,0,0
"female",2078,0,76041,160.744047619048,36,1,1,"red","indeterminado",0,0,0,0,0,0
"female",3873,0,23447,148.670634920635,12,1,1,"red","red",0,0,0,4.32900432900433,9.91217063989962,17.3678116557314
"female",7013,0,1900,158.887797619048,1,1,1,"cyan","red",0,0,0,0,4.55876202425763,4.245465071401
"male",3156,0,21127,86.8632936507937,13,0.6789,1,"indeterminado","cyan",0,0,0,0,0,0
"brand",0,0,69672,69.2802579365079,48,1,1,"cyan","cyan",121.298747132522,0,0,0,0,0
"male",0,0,188808,360.498214285714,54,1,1,"cyan","cyan",0,0,0,0,0,0
"male",14,0,543,161.479365079365,0,1,1,"cyan","cyan",1.57049585318511,11.4860864416815,10.2253756260434,0,0,0
"female",125456,0,144922,264.692857142857,51,0.6612,1,"indeterminado","red",0,0,0,0,11.3759933082392,4.09108452335006
"female",1031,0,5146,32.8850198412698,4,0.6843,1,"cyan","cyan",0,0,0,4.64384100747737,17.9422835633626,23.8903898108838
"brand",35,0,16855,232.143452380952,6,0.6471,1,"cyan","cyan",0,0,0,0,0,0
"female",1078,0,663,55.143253968254,0,1,1,"cyan","cyan",0,0,0,4.64384100747737,24.8431618569636,21.381705905056
"male",6222,0,50765,103.163492063492,30,1,1,"cyan","cyan",0,11.7229129662522,5.09181969949917,0,0,0
"female",0,0,18,279.865079365079,0,1,1,"cyan","red",0,0,0,0,0,0
"male",7574,0,40216,369.635813492064,11,1,1,"red","cyan",0,0,0,0,0,0
"female",41,0,3358,6.84275793650794,3,0.3384,1,"indeterminado","cyan",0,0,0,0,0,0
"brand",640,0,4837,264.858333333333,2,0.6679,1,"indeterminado","red",0,0,0,0,0,0
"male",2248,0,1594,206.146130952381,1,1,1,"red","cyan",0,0,0,0,0,0
"brand",706,0,5313,210.022023809524,2,0.6848,1,"red","blue",0,0,0,0,0,0
"brand",2533,1,17743,445.539583333333,4,1,1,"red","cyan",0,0,0,0,0,0
"female",8681,0,25560,236.223214285714,10,1,1,"indeterminado","cyan",0,0,0,0,0,0
"brand",0,0,31253,13.2795634920635,29,0.6774,1,"cyan","cyan",121.298747132522,0,0,0,0,0
"female",5058,0,7679,251.58998015873,3,1,1,"indeterminado","indeterminado",0,9.59147424511545,8.01335559265442,0,0,0
"female",6795,0,22916,340.829265873016,7,1,1,"indeterminado","red",0,0,0,0,0,0
"brand",0,0,8557,2.83323412698413,9,0.6583,1,"cyan","cyan",0,0,0,0,0,0
"brand",244,0,21649,73.4505952380952,15,0.6736,1,"cyan","cyan",0,0,0,6.96576151121606,0,0
"female",2671,0,4579,280.898412698413,2,1,1,"indeterminado","red",0,0,0,5.23415977961433,7.90464240903388,5.21034349671941
"brand",9,0,189,14.7014880952381,0,0.6966,1,"cyan","cyan",0,0,0,0,0,0
"female",28,0,118,94.9983134920635,0,1,1,"indeterminado","cyan",0,0,0,0,0,4.32265534542648
"male",1430,0,219,209.954265873016,0,1,1,"red","indeterminado",0,0,0,0,0,0
"brand",55,0,4488,334.814880952381,1,1,1,"cyan","red",0,0,0,5.47028728846911,0,0
"male",683,0,504,88.1098214285714,0,1,1,"cyan","cyan",3.4586200811717,14.9792776791001,12.1035058430718,4.2896497441952,4.18235048097031,0
"male",136,0,362,40.8284722222222,0,1,1,"cyan","cyan",1.57049585318511,23.5642391947898,19.5742904841402,0,10.3722291928064,11.0768043226553
"female",732,0,4069,233.009523809524,2,0.6603,1,"red","violet",2.27633668607729,11.959739490823,17.4040066777963,0,0,0
"male",4788,0,4880,30.5731150793651,4,1,1,"cyan","cyan",0,0,0,4.64384100747737,13.4671685487244,17.2906213817059
"female",1974,0,2824,240.697619047619,1,1,1,"red","red",0,0,0,0,4.55876202425763,4.245465071401
"female",147,0,192,42.4188492063492,0,1,1,"indeterminado","cyan",0,0,0,0,0,0
"female",8496,0,1602,67.0720238095238,1,0.6729,0.6729,"indeterminado","cyan",0,0,3.67278797996661,0,0,0
"brand",0,0,43838,60.9996031746032,31,0.6694,1,"cyan","cyan",121.298747132522,0,0,0,0,0
"female",1620,0,10357,34.719246031746,8,1,1,"indeterminado","green",0,0,0,0,6.06440819740694,5.4033191817831
"male",220,0,21967,196.349603174603,9,1,1,"cyan","red",0,0,0,0,0,0
"female",1052,0,7380,332.416567460318,2,1,1,"cyan","cyan",0,0,0,0,0,0
"male",491,0,16464,396.064087301587,4,1,1,"cyan","cyan",0,0,0,0,0,0
"female",2099,0,4943,304.939880952381,2,1,1,"cyan","cyan",0,0,0,0,0,0
"brand",2838,0,6921,32.8710317460317,6,1,1,"cyan","cyan",0,0,0,4.2896497441952,4.18235048097031,0
"male",568,0,363610,402.075992063492,96,1,1,"yellow","blue",0,0,0,0,0,0
"female",2086,0,2543,60.0300595238095,2,1,1,"cyan","cyan",0,0,0,0,0,0
"female",738,0,1591,140.407738095238,1,0.6647,1,"red","red",0,0,0,9.79929161747343,8.78293601003764,8.18216904670012
"brand",0,0,74770,61.7132936507937,53,1,1,"cyan","cyan",121.298747132522,0,0,0,0,0
"brand",338,0,1504,18.5847222222222,1,1,1,"cyan","cyan",1.58814187400741,4.38129070455891,0,40.771349862259,16.6039314094521,8.72250096487843
"male",2316,0,68019,272.894642857143,24,0.652,1,"indeterminado","indeterminado",0,0,0,0,0,0
"female",65,0,1692,31.1359126984127,1,1,1,"cyan","cyan",1.58814187400741,4.38129070455891,0,0,0,0
"female",161,0,5247,235.060317460317,2,1,1,"cyan","cyan",0,0,0,0,0,3.58934774218449
"female",1107,0,4052,51.2646825396825,3,1,1,"red","cyan",0,0,0,0,0,4.32265534542648
"brand",68,0,2550,323.408035714286,1,0.6593,1,"cyan","cyan",0,0,0,0,0,0
"male",226,0,6209,312.789880952381,2,1,1,"indeterminado","red",1.57049585318511,11.4860864416815,10.2253756260434,0,0,0
"male",144,0,8170,25.2574404761905,7,0.6576,1,"indeterminado","cyan",0,0,0,0,0,0
"male",3577,0,41870,329.573214285714,13,0.6636,0.6636,"cyan","cyan",0,0,0,0,0,0
"male",786,0,647,71.9746031746032,0,0.6707,1,"cyan","cyan",0,0,0,14.5611963793782,0,0
"brand",6,0,1327,137.281845238095,1,1,1,"red","cyan",1.87047820716428,10.5979869745411,12.1035058430718,0,0,0
"brand",0,0,39825,67.8787698412699,27,0.6706,1,"cyan","cyan",121.298747132522,0,0,0,0,0
"male",13,0,245,341.315079365079,0,1,1,"cyan","cyan",1.21757543673902,0,0,0,3.97323295692179,0
"male",920,0,14905,224.451587301587,6,1,1,"cyan","cyan",0,0,0,0,0,0
"male",5,0,4502,375.734523809524,1,1,1,"cyan","orange",0,19.3013617525163,11.4357262103506,0,3.97323295692179,0
"female",8601,0,21055,177.153968253968,9,1,1,"cyan","cyan",0,0,0,0,0,0
"female",101,0,14961,335.293849206349,4,1,1,"red","orange",0,0,0,0,0,0
"male",760,0,719,65.3646825396825,1,1,1,"cyan","cyan",0,0,0,0,0,0
"male",1,0,826,348.739285714286,0,1,1,"yellow","magenta",0,0,0,0,0,0
"brand",0,0,43833,70.1439484126984,30,0.6519,1,"cyan","cyan",121.298747132522,0,0,0,0,0
"female",281,0,50609,211.404662698413,21,1,1,"indeterminado","blue",0,0,0,0,0,0
"brand",0,0,19927,1.74355158730159,20,0.6866,1,"cyan","cyan",1.21757543673902,3.73001776198934,0,0,0,0
"female",3877,0,51968,329.663888888889,16,1,1,"red","blue",0,0,0,0,0,0
"female",1980,0,23827,255.263392857143,9,1,1,"indeterminado","cyan",1.87047820716428,10.5979869745411,12.1035058430718,0,0,0
"male",101162,0,107811,148.997321428571,53,0.6491,1,"red","cyan",0,0,0,0,0,0
"male",347,0,10587,272.647420634921,4,1,1,"yellow","magenta",0,0,0,23.2192050373869,67.3358427436219,86.4531069085295
"female",16816,0,22074,189.39623015873,10,0.6653,1,"indeterminado","blue",0,0,0,0,10.3722291928064,11.0768043226553
"brand",1,3,451,34.3417658730159,0,1,1,"indeterminado","green",0,0,0,12.081857536403,0,0
"male",0,0,625,23.4490079365079,1,1,1,"cyan","cyan",1.34109758249515,6.69034931912374,0,0,0,0
"male",14,0,40,43.0501984126984,0,0.6934,1,"cyan","cyan",0,0,0,0,0,0
"male",2479,0,26179,334.85128968254,8,0.6763,1,"red","cyan",1.87047820716428,10.5979869745411,12.1035058430718,0,0,0
"brand",0,0,29664,72.6349206349206,20,1,1,"cyan","cyan",1.21757543673902,0,0,5.47028728846911,0,0
"brand",10,0,39094,209.075992063492,16,1,1,"cyan","cyan",0,0,0,8.26446280991736,0,0
"brand",13,0,20,0.0493055555555556,0,1,1,"indeterminado","cyan",0,0,0,0,6.8172312839816,0
"male",6215,0,9115,121.334226190476,5,1,1,"indeterminado","cyan",0,0,0,0,0,0
"brand",9311,0,62307,210.523412698413,25,0.6508,1,"yellow","cyan",0,0,0,17.3947264856356,4.89335006273526,4.36125048243921
"brand",7,1,443,23.4623015873016,0,1,1,"indeterminado","red",0,0,0,0,0,0
"brand",0,0,68968,130.301388888889,36,1,1,"cyan","cyan",121.298747132522,0,0,15.8205430932704,0,0
"brand",5569,0,5556,81.3174603174603,4,0.688,1,"cyan","cyan",1.69401799894124,0,0,0,0,0
"brand",12,0,232820,15.5566468253968,214,1,1,"cyan","cyan",0,0,0,21.1727666273121,0,0
"male",7,0,45319,110.679464285714,26,0.6666,1,"cyan","cyan",0,0,0,0,0,0
"male",7123,0,105125,241.964186507937,39,0.669,1,"indeterminado","magenta",0,0,0,0,0,0
"brand",7,0,162364,85.5856150793651,103,1,1,"red","cyan",0,0,0,0,0,0
"male",5124,0,11294,3.61309523809524,11,0.6706,1,"cyan","cyan",0,0,0,0,0,3.58934774218449
"brand",0,0,31272,11.8980158730159,29,0.6976,1,"cyan","cyan",121.298747132522,0,0,0,0,0
"female",8685,0,31432,80.2698412698413,20,1,1,"cyan","cyan",0,4.32208407341622,0,0,0,0
"brand",4544,0,4455,78.2524801587302,3,0.675,1,"cyan","cyan",0,0,0,0,0,0
"female",1479,0,15224,175.464285714286,7,1,1,"red","magenta",0,0,0,0,0,0
"brand",511,0,31889,261.821428571429,11,0.6829,1,"red","cyan",0,5.32859680284192,5.71786310517529,0,0,4.32265534542648
"female",38032,0,25224,245.140277777778,9,0.6713,1,"indeterminado","blue",0,0,0,5.23415977961433,18.2768716018402,16.2871478193748
